评论ID,用户名,评论内容,点赞数,回复时间,父评论ID
266663007856,我爱桀桀桀的笑,养生啊？,0,202506-25 17:32:05,265499373889
265605685681,番茄味闲鱼,并非如此,0,202506-25 20:33:30,265499373889
265618465713,死寂国王,你小瞧我了,0,202506-25 22:50:12,265499373889
265620129537,梦仙在等你,并非做不到,0,202506-25 23:08:00,265499373889
266708780720,黑衣霜面,并非🦌不了,0,202506-26 02:29:44,265499373889
265499314497,资本家最严厉の父亲,别笑，你试你也导不了第二管[热],0,202506-24 18:18:52,0
265499187985,蓝月の丁猫,@咕咕鸡起飞233,1,202506-24 18:18:21,0
266571301808,Aminosman,[藏狐],0,202506-24 18:18:15,0
266571170752,The-eagle-bearer,带派,29,202506-24 18:18:03,0
266571163664,花落巫府中,[笑哭],0,202506-24 18:17:50,0
266571125248,贾一乐我做不到啊,此事在jojo中亦有记载,2,202506-24 18:16:39,0
265499075953,西北螺俊杰,猎鹰：别笑，你也过不了第二关,0,202506-24 18:16:24,0
266570939728,希拯Valan,zsbd,0,202506-24 18:15:53,0
266570933088,你的任务栏呢,别笑，你也录不了第二关[笑哭],0,202506-24 18:15:41,0
266571048752,黑崎真心,这里作者和标题打反了吧[嗑瓜子],6,202506-24 18:15:20,0
266570926864,黑崎真心,@梗百科,0,202506-24 18:15:30,266571048752
265498996065,骑单车烤博客,@妖精只能在车站穿越_ @小原原原源 @骑鸭の南宫沐阳 @鱼骨孤鼓菇 @mikawwwww 别过，你也关不了第二笑[笑哭],1,202506-24 18:14:50,0
265498911841,哟哟哈嘿123,最近到处在刷代派，啥意思啊[微笑],3,202506-24 18:14:27,0
266572489536,硬币有点少,够不够味,2,202506-24 18:30:24,265498911841
265501452817,無色の純酸素,你不是老铁＼(`Δ’)／,8,202506-24 18:40:30,265498911841
265511573313,不知名的废入,木薯粉条考带派了老铁,3,202506-24 20:28:17,265498911841
265511702913,快打炫风,东北雨姐的梗,1,202506-24 20:29:44,265498911841
265512444625,一屁惊醒梦中人,是我们《apex英雄》的梗，下次见到有人刷的时候记得让他们标明出处[笑哭],2,202506-24 20:38:25,265498911841
265514761409,依空星歌,你去搜东北雨姐的脚,1,202506-24 21:02:19,265498911841
266587174208,大白兔说了什么,抖音烂梗,3,202506-24 21:02:40,265498911841
265523486433,不必在意_,b站搜一下就知道了[藏狐],1,202506-24 22:34:10,265498911841
266628947456,蓝冰Utopia,“带派”是东北的说法，含义和“带劲”差不多，这个梗和东北雨姐高度绑定,2,202506-25 10:21:06,265498911841
265652022641,神秘吉他女skk,带π,0,202506-26 11:05:15,265498911841
265498881393,勿㭉,别笑，没一个是人[笑哭],0,202506-24 18:13:22,0
265498759473,lt_littlekk,咦？这都有我的方舟视频的 嚯嚯嚯嚯嚯嚯嚯嚯嚯嚯嚯,1,202506-24 18:12:30,0
266570663904,丶葉SiR,📢📢📢十連無料📢📢📢📢📢📢十連無料📢📢📢📢📢📢十連無料📢📢📢📢📢📢十連無料📢📢📢📢📢📢十連無料📢📢📢📢📢📢十連無料📢📢📢📢📢📢十連無料📢📢📢📢📢📢十連無料📢📢📢,0,202506-24 18:12:27,0
265498741905,极品兲,已经变成资本的大手了,48,202506-24 18:11:58,0
266594224384,椎铭工造,未玩，不老实[笑哭],1,202506-24 22:15:17,265498741905
266570580736,Schrodawn,不可发送空白内容,0,202506-24 18:10:30,0
265498529809,一o一凸余,刷到的，看到朋友评论，直接变成了自己的广告，草。,787,202506-24 18:10:24,0
265498748849,V秋道人,天才,18,202506-24 18:12:11,265498529809
265499407905,大咔星,确实天才，直接接广告位卖广告,208,202506-24 18:20:03,265498529809
265499413969,我是个柚子呢,天才！,4,202506-24 18:20:14,265498529809
265499359985,Cheer_MAN,对哦,2,202506-24 18:20:17,265498529809
265499748449,一o一凸余,@硬核钟二狗 天才本才(,11,202506-24 18:23:37,265498529809
265500198049,STIG的缝合表亲,我驾校教练就是这操作[doge_金箍],31,202506-24 18:27:52,265498529809
265502779201,输入你现在的状态,魔法对轰[doge_金箍],16,202506-24 18:54:27,265498529809
265503079489,bili_397130058,挺多人都这么干的，我列表有很多做人力资源都是这样的,78,202506-24 18:57:52,265498529809
265505370369,松佑Fuyuko,销冠到哪里都是销冠,207,202506-24 19:20:50,265498529809
265512512001,异泽真,天才！,11,202506-24 20:38:03,265498529809
266587187984,老年樱日常鸽,天才的一集！,7,202506-24 21:03:03,265498529809
265516151089,moyi夕,+1[笑哭],3,202506-24 21:18:33,265498529809
265523442657,仁菜唱无拘,折螺丝[doge_金箍],3,202506-24 22:32:53,265498529809
265524471889,技能等级max的大阴阳师,没用，只有好友才能看到,8,202506-24 22:44:39,265498529809
265525460929,一o一凸余,回复 @技能等级max的大阴阳师 :对，但是好友一下就能看到了,9,202506-24 22:54:06,265524471889
266646306448,深绘林,别过，你也关不了第二笑[笑哭],2,202506-25 13:42:50,265498529809
266675178208,那个紫毛兔子,回复 @技能等级max的大阴阳师 :架不住这种做生意的好友多,4,202506-25 19:39:32,265524471889
265601240737,技能等级max的大阴阳师,回复 @那个紫毛兔子 :跟自己发朋友圈有区别吗,3,202506-25 19:45:01,266675178208
265498491425,炙宝の老登,这是诈骗,0,202506-24 18:09:15,0
265498436817,あぁ最上川,别笑，你试你也过不了第二关[笑哭],0,202506-24 18:08:57,0
266570208016,半小天狼,哦，怪不得,0,202506-24 18:08:32,0
265498422977,次元ljcくん,抽象[笑哭],1,202506-24 18:08:30,0
266570176176,触手普斯特pstjuno,@lt_littlekk 恭喜上镜,1,202506-24 18:07:36,0
265498472881,lt_littlekk,我勒个豆,0,202506-24 18:10:07,266570176176
266570322352,半小天狼,为毛我下面的广告推荐是明日方舟？,1,202506-24 18:07:22,0
266569997184,孑然一海依,第二关不难啊，很难卡死人，适度规划一下非对应颜色的临时存储钉子的数量就行，我打通第三关之后就不拿了,1,202506-24 18:07:07,0
265498313041,Completionist,别笑，你试你也过不了第三关[笑哭],0,202506-24 18:08:42,266569997184
266570059088,奉天文青,别笑，你试你也录不了第二关[笑哭],0,202506-24 18:06:39,0
265498129873,兮赞,别笑，你也🦌不了第二管[笑哭],1,202506-24 18:06:38,0
266569971936,回归自然の聂普迪努,别笑，你也很带派[doge_金箍],0,202506-24 18:06:18,0
265498188593,71758583,出现这玩意我不知道我是人机还是他是人机[笑哭],0,202506-24 18:06:07,0
265498066241,可爱滴doro,敏感肌也能用吗[永雏塔菲仲夏集_哭],0,202506-24 18:06:04,0
265498178577,Endless_warm永无熙止,细节tag,0,202506-24 18:05:48,0
266570030784,沙雕的小猎豹,原来是自动发的，那也太贱了吧[无语]我以为是我的好友故意在下面跟风玩梗，还觉得他们挺有活[阴险],0,202506-24 18:05:46,0
266570028688,Jamrun,我专门去问了我朋友，他说看见他朋友评论他也跟了一个，我思考了几秒，也去跟了一句,0,202506-24 18:05:42,0
266569937088,铁锭_zip,退出重进更多了[星星眼],0,202506-24 18:05:09,0
266570083280,_deep-seek_,那很好了,7,202506-24 18:04:54,0
266569929264,懵懵小猴子,啊？其实我第一次就过了呢[哦呼],0,202506-24 18:04:53,0
265498026577,一只太阳4,卧槽，这是真的，我评论区好友全是这样,0,202506-24 18:04:52,0
266569922320,吮吸噩梦狂欢之椅,我在wb屏蔽了一整年的臭脚🦶，现在成梗天天让我在b站刷到了,264,202506-24 18:04:38,0
265498893041,花小火の几点小吧,666,1,202506-24 18:13:46,266569922320
266572809168,Su21e,看看屏蔽列表[喜欢],25,202506-24 18:33:20,266569922320
265501906481,木瓜パパイヤ,回复 @Su21e :你小子有点机灵啊,3,202506-24 18:46:53,266572809168
265503003169,天才大作家布莱恩,屏蔽词发一下,0,202506-24 18:56:29,266569922320
266569906080,膝盖骨值值钱吗,如何呢,3,202506-24 18:04:24,0
266569904480,恐狸cat,玩过，太…,1,202506-24 18:04:20,0
265497969649,低小卡,伪装好友的评论是怎么做到的,0,202506-24 18:04:14,0
266569814896,Rmusen,12，123456789,0,202506-24 18:03:59,0
266569737744,小肥羊煲靓汤,东北大板,1,202506-24 18:03:47,0
265497886625,高达-DX,这东西不是很早就有了[doge],0,202506-24 18:03:46,0
266569726224,基林寒羽,但是我玩过两次都过关了[doge],0,202506-24 18:03:24,0
266569776128,铁锭_zip,不是，这是什么意思？[思考],1,202506-24 18:02:47,0
266569842112,向日葵SunFLV,是时候拿出这张图了,1,202506-24 18:02:30,0
266569840640,bili_45050119750,[打call],0,202506-24 18:02:27,0
265497746257,GameBoy_JW,别笑，梗百科也过不了第二关,0,202506-24 18:02:14,0
266569672768,墨雪卿KS,UP小心被资本做局[doge][doge][doge],0,202506-24 18:02:12,0
265497664865,-yama---,[笑哭]每次进朋友圈都能刷到 我寻思我也不感兴趣啊,0,202506-24 18:01:41,0
265497593665,逆魂灾主_佩特菲德,哈姆爷大无影脚,2,202506-24 18:01:24,0
265497717553,正是在下李某人,别笑，你也卢不了第二关[笑哭],0,202506-24 18:01:20,0
265497589361,是兔兔two啊,绿鹰：别笑，你试也过不了第二关。,28,202506-24 18:01:15,0
266570125248,沙雕的小猎豹,stage2是吧[doge],0,202506-24 18:06:08,265497589361
265504878977,衛靑,hide（绝望）,0,202506-24 19:16:21,265497589361
265504923777,是兔兔two啊,回复 @衛靑 :孩的[doge],0,202506-24 19:16:57,265504878977
266594092320,这就是一只污龟,LVG：菜，就多练,0,202506-24 22:12:38,265497589361
265569477361,铀235uranium,我就知道有这个,0,202506-25 13:05:20,265497589361
265497648689,Mortis明天吃什么,别笑，你试你也过不了第二关[笑哭],0,202506-24 18:01:08,0
266569497008,扣税国王与控告律师,谁过关了羊了个羊第二关？我过了三四次。,0,202506-24 18:01:03,0
265497690337,垣棠,我试了，没看广告过了[doge]我是赤石大王,6,202506-24 18:00:30,0
265497563473,Frust-Junfo,带派不老铁,67,202506-24 18:00:29,0
265498022817,找不到素材的屑bf,第一关我也过不了了,3,202506-24 18:04:45,265497563473
265497614465,开心的王王,它随机找一些你的好友装作在评论区的托[辣眼睛][笑哭],149,202506-24 17:59:58,0
265499200321,波_特_卡_斯,可能不是，我真的会发假装人机的评论[doge_金箍],43,202506-24 18:16:09,265497614465
265503100097,bili_397130058,其实是我主动发的,13,202506-24 18:58:29,265497614465
265509593201,破因,话说这样合法吗，这是一个拆钉子还好说，要是其他广告呢,3,202506-24 20:07:15,265497614465
266583119824,X邪濯屠龙使X,真是我主动发的。,4,202506-24 20:20:40,265497614465
265511078833,Yoo深山老妖,是自己发的,0,202506-24 20:22:33,265497614465
265511168353,我已经是个废鱼丸了,其实是自己发的。但是很久之前发的可能会过了一段时间又出现在你的好友面前,15,202506-24 20:23:50,265497614465
265511688001,薯饼豪赤,我这边是真主动发了玩抽象的,1,202506-24 20:29:14,265497614465
266585990816,予尚果,这种不会违法吗？,1,202506-24 20:51:20,265497614465
265524617761,常乐joy123,我自己闲的没事发的,0,202506-24 22:45:47,265497614465
266606992816,创妹最可爱了,我主动发的。,0,202506-25 00:35:07,265497614465
265539003761,桜と知世,并不是，你能看到的都是他们自己发过的,1,202506-25 02:02:17,265497614465
266613136912,如风VS自在,是个🔨他们自己发的。我不否认存在有些人无聊自己发。我自己的两个号，刷朋友圈能看到对方评论了这句话，我就知道铁托,2,202506-25 02:27:30,265497614465
265543898945,pH5丶6,楼里一堆狗托吧,2,202506-25 05:47:17,265497614465
266569355136,银河的勇者,别笑，你是你也过不了第二关[doge],1,202506-24 17:59:38,0
266569446976,Regunm001,阿能打不过杰斯顿，咱怎么会做这种梦[Ave Mujica_怎么突然],0,202506-24 17:59:23,0
266569404272,纯情腼腆女大_,首先，人家叫折螺丝[喜极而泣][喜极而泣],13,202506-24 17:59:05,0
265501132641,我亲愛的偏执狂,回复 @白鲨past_future :一看就没好好看评论层主说的是折螺丝up说的是拆螺丝差一笔，原版游戏也叫折螺丝[tv_偷笑],5,202506-24 18:37:29,265498936353
265512264561,梅铭纸Maeimendz,回复 @白鲨past_future :防重名啊孩子，游戏为了防重名都会加一些后缀前缀之类的，拆螺丝这么大众的三个字通常已经被占用了。而且游戏厂商有可能为了差异化显示而，把名字改的乍一看是再一看不是的那种。这游戏的名字就叫折螺丝，玩法是拆螺丝,5,202506-24 20:35:12,265501388849
266569263760,NANGE_dada,1:24 作者和作品名反了[初音未来_GKD],0,202506-24 17:58:36,0
266569298560,老子赐予你力量,00:01 这是脚上螺丝钉的游戏[吃瓜]？,3,202506-24 17:57:52,0
266569218688,高辛烷启介,这个好友人机评论是真的很他妈剑的功能,272,202506-24 17:57:03,0
266569173296,eeeeeeeMC,抽象烂梗[捂脸],0,202506-24 17:57:02,0
266569167856,自动配置旅途,其实那个是折螺丝不是拆螺丝[良辰共此曲动态表情包_微笑][良辰共此曲动态表情包_微笑],7,202506-24 17:56:51,0
266569204480,马铃薯土豆丁,别笑，你试你也过不了第二关[笑哭],1,202506-24 17:56:34,0
266569165808,马铃薯土豆丁,已玩，已老实[笑哭],0,202506-24 17:56:47,266569204480
266569035584,别人的易啊,至今记得那个《胜利之吻》的宣传动画[笑哭],0,202506-24 17:56:15,0
266569034592,我是Erica呀,@小白云玩游戏 来看看小游戏克星[doge],1,202506-24 17:56:14,0
266569032032,乱し,bro们真的没有发现它竟然叫折螺丝嘛[笑哭][笑哭][笑哭],230,202506-24 17:56:09,0
266570034224,执着于舔狗的猫,拆（chai）折（zhe）wc？,27,202506-24 18:05:52,266569032032
266570139936,四瓦充电器,折（zhe）拆（chai），就差一点，细节啊[doge],23,202506-24 18:06:33,266569032032
265501627969,信yuo也是咸馍,改名字了，之前是叫拆的,5,202506-24 18:43:03,266569032032
265523535969,仁菜唱无拘,发现了，[doge_金箍][哦呼],0,202506-24 22:33:37,266569032032
265528189249,はたけ_void,发现了，所以更鄙视了,0,202506-24 23:23:28,266569032032
265535310657,myccu,折箩饲,0,202506-25 00:51:36,266569032032
266569144544,千新星kilonova,@小白云玩游戏,0,202506-24 17:56:08,0
266569029808,皖奈SAMA,绷不住了，这个真干过[Ave Mujica_怎么突然]额还有，别笑，你试你也过不了第二关［捂脸哭笑］,0,202506-24 17:56:04,0
266569081664,Hardmode大跌,[打call],0,202506-24 17:56:03,0
265497099537,万能青年円余增,我问过一些朋友，他们明确说没发过，这就有点恶劣了，冒充我的朋友发信息，这和诈骗有区别吗,1652,202506-24 17:55:59,0
266570047952,zagazala,别笑，你也发了,175,202506-24 18:06:17,265497099537
265498362209,万能青年円余增,客服说是好友发的自己忘了，我暂且蒙在鼓里[热词系列_标准结局],97,202506-24 18:09:10,265497099537
266570480816,Schrodawn,回复 @万能青年円余增 :好像就是有冒充的，我在别的地方也看到有人说这个事,108,202506-24 18:09:49,265498362209
265498580337,园田海味,我问了我好友，他说他发了评论。不过我看到有些人在评论区打广告的就太鸡贼了。,75,202506-24 18:11:00,265497099537
266570925760,新垣绮,就是盗用，我之前看小黑盒上一个讨论这个的帖子，有个哥们奶奶过世三年还是五年，被废弃的微信账号都在那b广告下面评论了，除了官方盗用没有别的可能,231,202506-24 18:15:28,265497099537
265499400113,Cheer_MAN,我在微信朋友圈看到的，我自己也刷了[笑哭]原来真的有冒充的吗,149,202506-24 18:19:50,265497099537
265500016993,普罗修卡流了一地,这玩意儿属于严重违法了，我一个去世了六个月的同学发了一个评论，我还特意去他家问了他父母，他父母以为我开玩笑的，搞得我很尴尬[辣眼睛],339,202506-24 18:25:48,265497099537
265501863297,奇怪的米人,原来是冒充啊...我真以为好友都去玩了，我还在纳闷怎么那么多人[灵魂出窍][灵魂出窍][辣眼睛],179,202506-24 18:45:28,265497099537
265503222241,梓梓酱-小谢,就是有没发过的玩了之后会自动发一个，有的是自己发的,36,202506-24 18:58:24,265497099537
265503780977,柚夏cho,他们骗你的，很显然都是自己发的，至少我问我的好友他们都说是自己发的，有些人估计是好面子或者是不好意思说出来承认这事，其实都是他们本人发的,80,202506-24 19:04:21,265497099537
266576959648,我鎧他超,回复 @奇怪的米人 :玩不玩和发不发不是一回事，不玩也能发，有些人确实玩梗会发但没玩过这个,22,202506-24 19:16:30,265501863297
266581605152,皇兰,回复 @奇怪的米人 : 至少我这里都是评论区里好友自己发的，他们不玩，但就是发评论发着玩,13,202506-24 20:03:21,265501863297
265513130449,sbguanrenchi,可能是点击过的会自动发,3,202506-24 20:45:06,265497099537
265521046017,成分复杂坐等重开,回复 @普罗修卡流了一地 :出生广告,12,202506-24 22:07:25,265500016993
266598499152,我在想一个很新的昵称,byd我每次都是主动去发的，我说怎么有一天看见我同学像是精分了一样在他自己评论后面又说了个“我什么时候发过”,27,202506-24 22:57:56,265497099537
265530590369,丿某只潘子,回复 @普罗修卡流了一地 :。。这个就过分了[无语],3,202506-24 23:50:16,265500016993
266606406000,取id好难口阿,回复 @柚夏cho :你是水军吗？怎么可能在自己发的，我在我朋友那也见过我发这个，纯是被盗用,20,202506-25 00:26:34,265503780977
265534193297,柚夏cho,回复 @取id好难口阿 : 啊？那我就不知道了，至少在我的朋友圈我去问好友，他们都说是自己发的，目前还没有例外，我自己也爱发，也有人来问过我是不是我发的，我是真的以为都是本人发的，不是什么水军[笑哭],3,202506-25 00:36:52,266606406000
265537839441,点击此处修改信息,回复 @取id好难口阿 :我周围都是他们自己发的，线下亲口问过。你怎么不说是来抹黑的[吃瓜],1,202506-25 01:38:35,266606406000
265539094513,柊く,我这都是好友发的,0,202506-25 02:03:22,265497099537
265539226753,早乙女亚芽里,盖伦发发,0,202506-25 02:07:13,265497099537
265540203153,wmubona,回复 @柚夏cho :难绷，腾讯公关花钱才能办的事被一些蠢人无偿代办了,19,202506-25 02:35:00,265534193297
266613927712,蝣蔄酥,回复 @取id好难口阿 :就是水军，这套话改都不改的，见过好几次了，回复的话术也是一样,19,202506-25 02:54:28,266606406000
266614064624,通辽近卫,你还想咋地？互联网大厂左手有保障就业，右手拿着新兴产业，有的嘴里还叼着文化输出，它们就是知道摇一摇广告、冒充用户发垃圾信息和雇水军这种程度的违法犯罪没有触红线不会挨铁拳才搞的[笑哭],14,202506-25 03:04:45,265497099537
266614349648,墨染花欣,我只能说大概率他们和你开玩笑骗你的，不信你用及其认真的态度再问他们,3,202506-25 03:12:36,265497099537
266618015360,澪洇Ly,回复 @墨染花欣 :水军,3,202506-25 06:33:17,266614349648
266618171776,澪洇Ly,这一看就是冒充的,4,202506-25 06:33:35,265497099537
265545211137,吞楚,自己发的，我就是自己发,0,202506-25 06:46:52,265497099537
265545107521,wmubona,回复 @蝣蔄酥 :水军的目的甚至不是改变大众认知，而是干脆和稀泥搅浑水[笑哭],14,202506-25 06:48:35,266613927712
266622201552,tiitokuhong,回复 @吞楚 :为什么要发这个，整活么？如果对面给钱的话，方便告我怎么搞，我也想搞[笑哭],0,202506-25 08:27:17,265545211137
265551253185,泥的名字444,回复 @点击此处修改信息 :那你是真扫码了🤣,1,202506-25 09:10:56,265537839441
266625942848,烂橘阻尼,回复 @柚夏cho :你说什么呢？？有人截图问我，我就没发过。,0,202506-25 09:32:45,265503780977
266627166512,拧拧yy,啊？但是也有下面评论不一样的不是冒充了吧？,0,202506-25 09:52:19,265497099537
266627587744,深凍的冬,真是自己发的...,0,202506-25 09:58:15,265497099537
266629278000,-Pepsipink-,其实就是微信这个广告盗用了你的好友通讯录，虽然你自己评论其他好友也能看见，但每个人上面显示的机器人发的评论是不一样的（比如你看到甲乙，甲看到丙丁，乙看到你和甲，这个时候丁在下面骂人，大家都看得到）。我有一次忍不住骂了这个广告一句，就被好友发到群里了,5,202506-25 10:25:05,265497099537
265557295729,海绵宝宝霸天龙帅,我每次都发,0,202506-25 10:44:55,265497099537
265558085521,良洛zzz,我朋友圈现在有人在那个评论区求职，笑死我了,0,202506-25 10:55:40,265497099537
266631572208,粤ABE919_XS0460,我不一样，我是真的发了[笑哭],0,202506-25 10:56:47,265497099537
265558945921,明白地糊涂,微信的说法是你朋友发过，但是你朋友忘了自己发过，于是就以为自己没发过,1,202506-25 11:08:57,265497099537
266634652128,QuantumGhost,回复 @柚夏cho : 好面子可还行，玩梗有啥好面子的，反正我是明确经历过朋友被盗用发广告（不是游戏）,2,202506-25 11:35:13,265503780977
265563781217,seed114514,绝对假的，我朋友圈有两个在这个广告下面回复，一个是我车间里的工人，一个是清华海龟，天天发高大上的，他总不会发这种。,3,202506-25 12:06:04,265497099537
266641039072,杰里海气,我发过，不过我说的是以上都是我儿子[笑哭],1,202506-25 12:42:46,265497099537
265573074321,KKAUKO,回复 @柚夏cho :不，我在学校手机关机结果朋友照样能看到我发这玩意，纯冒用,0,202506-25 13:50:46,265503780977
265607689201,本店有猫嘛,回复 @柚夏cho :你是纯水军,4,202506-25 20:55:12,265534193297
265625145569,白嫖怪1233,这个只要评论过一次，他后面都有可能有你的评论，即使你不评论的话。,1,202506-26 00:03:43,265497099537
265643555841,赫尔比亚H,原来只有我会故意发吗（,0,202506-26 08:55:50,265497099537
265654721969,蓬蒿人xs,如何呢，又能怎,0,202506-26 11:40:11,265497099537
265497222849,catbins,游戏还是太带派了啊[doge][doge][doge],1,202506-24 17:55:51,0
266569129888,诗滨绘,太带派了 老铁!,0,202506-24 17:55:41,0
266569127936,我是Erica呀,这我得艾特白云大帝了[doge],71,202506-24 17:55:38,0
266570209248,闲鱼干32876,顶,1,202506-24 18:08:35,266569127936
265499125729,Zylar_,@小白云玩游戏,2,202506-24 18:16:19,266569127936
266572085344,佚知烛326,专业对口[doge_金箍],1,202506-24 18:26:14,266569127936
266588130928,12113lyh,@小白云玩游戏,1,202506-24 21:13:10,266569127936
266569069536,缇宝家的雨,别笑，你也是恋爱，智商双残@任TOT,0,202506-24 17:55:37,0
265497203681,米糕-STARGAZER,你别说这种游戏第二关其实还算好过的[doge]关数上去了会出现各种不合理的配置和新机制，然后我就不玩了,1,202506-24 17:55:15,0
265497150641,ビルダ,[笑哭],0,202506-24 17:55:08,0
266569051504,滇二娃官方,这跟之前羊了个羊差不多，第一关简单，第二关直接地狱[doge_金箍],152,202506-24 17:55:02,0
265497089201,阿瑞斯雪人,捉,0,202506-24 17:55:37,266569051504
265497229617,FURRY萧挚Z,你是什么官方，不管了，抽箱零食[doge],7,202506-24 17:56:04,266569051504
266569185728,狐仔有丶憨,你是？,0,202506-24 17:57:24,266569051504
265497326097,知名游戏区up主,在？抽根辣条,1,202506-24 17:58:07,266569051504
265497761329,LoveRoseMaid,咋哪都能见到你啊，这土豆片好吃吗，好吃的话我真要去淘宝搜搜了[笑哭][笑哭],1,202506-24 18:01:38,266569051504
265499502753,约翰__马斯顿,别笑，你也过不了第二关，除非给我吃的[doge],0,202506-24 18:20:48,266569051504
266573033552,这一指音贯穿星辰,回复 @LoveRoseMaid :还行吧，味道可以，就是有点油腻,0,202506-24 18:37:28,265497761329
266577165920,你sans-问号-大跌,捉,0,202506-24 19:17:49,266569051504
265509674673,夕宝美如画,回复 @LoveRoseMaid :没什么味,0,202506-24 20:08:17,265497761329
266568997616,一切如愿吧,看看封面，还以为是粥吧的梗，以为又是什么玉足,16,202506-24 17:55:02,0
266569047440,灌伤全,有点早[吃瓜],0,202506-24 17:54:55,0
265497062849,射杀白山之日,前排,0,202506-24 17:54:43,0
265497025761,桑之落萸,所以 “带派”是什么意思啊？跟得劲儿差不多嘛？最近好多人都在用欸[思考],1,202506-24 17:54:40,0
266573941120,武淺淨,关键词“东北雨姐”[doge],1,202506-24 18:45:10,265497025761
266568878320,是谁偷了我的充电线,别笑，笑你也不是第一,0,202506-24 17:54:38,0
265497024257,小言五岁,别过，你也关不了第二笑[笑哭],6470,202506-24 17:54:38,0
265497065409,小言五岁,排列组合吗，有点意思[doge],212,202506-24 17:54:49,265497024257
265497154801,秋水吃柠檬,别过，你也关不了第二笑[笑哭],125,202506-24 17:55:16,265497024257
265497223921,周奏大光球,别过，你也关不了第二笑[笑哭],23,202506-24 17:55:53,265497024257
266569478064,Regunm001,别了，你也笑关过第二不[笑哭],47,202506-24 18:00:27,265497024257
266569652384,鹿夏观紫,别笑，你也路不了第二关[笑哭],191,202506-24 18:01:37,265497024257
266569596736,massair,别关，你也笑不了第二过[笑哭],5,202506-24 18:02:11,265497024257
265497840337,混世木,别笑，你也到不了第二关[笑哭][笑哭],2,202506-24 18:02:13,265497024257
266570026544,_deep-seek_,别过，你也关不了第二笑[笑哭],1,202506-24 18:05:38,265497024257
266570123584,缘一0-0,别过，你也关不了第二笑[笑哭],0,202506-24 18:06:05,265497024257
265498235761,不会捉迷藏,回复 @鹿夏观紫 :还真能[OK],0,202506-24 18:07:40,266569652384
266570217552,阿昴宿,[笑哭]关二第了不过也你试你，笑别,1,202506-24 18:08:49,265497024257
266570858624,雪人小鬼吃玉米,别了，你试你也笑不过第二关,0,202506-24 18:14:26,265497024257
266571496384,从今开始了,别过，你也关不了第二笑[笑哭],0,202506-24 18:21:40,265497024257
266572388400,剧毒の水,别笑，你也卢不了第二管[笑哭],4,202506-24 18:30:26,265497024257
266572824784,dtt114514,别过[笑哭]，你也[笑哭]不了第二[笑哭],1,202506-24 18:33:46,265497024257
266572948800,玩的特别喷,别鹿，你也关不了第二笑[笑哭],4,202506-24 18:36:40,265497024257
266574668832,雪平精英的小小号,回复 @剧毒の水 :[冷],0,202506-24 18:52:17,266572388400
266577974112,old花生,别了，过笑第你试关二也。,0,202506-24 19:26:22,265497024257
266578341648,不把长安建完不改名,[笑哭][笑哭]，[笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭],0,202506-24 19:28:44,265497024257
266580501440,不打油的打油诗人,别笑，你也鹿不出第二管[笑哭],3,202506-24 19:51:40,265497024257
266583630768,现本锥,回复 @鹿夏观紫 :我看未必,3,202506-24 20:24:58,266569652384
265512793329,HATHIF,别笑，你也过不了第二关,0,202506-24 20:42:05,265497024257
266587822352,静穆百杨_,别试，你笑也过不了第二关,0,202506-24 21:10:03,265497024257
265524288785,塔拉瓦环礁,别笑，你也鹿不到第二关[笑哭],0,202506-24 22:42:12,265497024257
266597324960,暮歌阙,怎么排列还把字给丢了[doge]我试呢,0,202506-24 22:46:17,265497024257
265533723505,zjhzha,你也笑不过二第了，别关,0,202506-25 00:30:05,265497024257
266609136112,大大大哒哒哒哒白米饭,别过，你也关不了第二笑[笑哭],0,202506-25 01:05:56,265497024257
265536485489,热爱飙车的丸善姥爷,别你，笑也过了第二关不,0,202506-25 01:11:19,265497024257
265536526833,纳豆nhato为什么是神,别关，你也笑不了第二过[笑哭],0,202506-25 01:13:25,265497024257
265537860753,余响-echo,别笑，你也录不了第二管[笑哭],0,202506-25 01:37:00,265497024257
265538306657,F-21A4,别过，你也关不了第二笑[笑哭],0,202506-25 01:48:55,265497024257
266614926592,找小雫暖手,别笑，你也过不了第二关[笑哭],0,202506-25 03:32:04,265497024257
265542809569,i路过的滑稽,回复 @剧毒の水 :并非不能[笑哭],0,202506-25 04:29:17,266572388400
265543536417,yolov5,也关，笑过了不一二,0,202506-25 05:15:51,265497024257
266617047024,玗阳呀,回复 @鹿夏观紫 :并非不能,0,202506-25 05:37:03,266569652384
265545266817,没想象力ユユユユ,别过，你也关不了第二笑[笑哭],0,202506-25 06:52:19,265497024257
266619865408,三蛋-,别笑，你也过不了第二关,0,202506-25 07:33:03,265497024257
266620216176,治疗园,快进到你也录不了第二关,0,202506-25 07:45:11,265497024257
266625173632,绘浅huiqian,别过，你也关不了第二笑[笑哭],0,202506-25 09:20:26,265497024257
265552385233,天下第一本姑娘,别过，你也关不了第二笑[笑哭],0,202506-25 09:30:12,265497024257
266626577600,松青映晚汐,二段笑吗，是你赢了,0,202506-25 09:42:31,265497024257
265553241969,星痕寒阳MoeNatsu,别笑，你也鹿不了第二关[笑哭],0,202506-25 09:43:45,265497024257
265558103089,191439966899,别关，你也过不了第二笑[笑哭],0,202506-25 10:56:28,265497024257
